,embed1_1,embed1_2,embed1_3,embed1_4,embed1_5,embed1_6,embed1_7,embed1_8,embed1_9,embed1_10,embed1_11,embed1_12,embed1_13,embed1_14,embed1_15,embed1_16,embed1_17,embed1_18,embed1_19,embed1_20,embed1_21,embed1_22,embed1_23,embed1_24,embed1_25,embed1_26,embed1_27,embed1_28,embed1_29,embed1_30,embed1_31,embed1_32,embed1_33,embed1_34,embed1_35,embed1_36,embed1_37,embed1_38,embed1_39,embed1_40,embed1_41,embed1_42,embed1_43,embed1_44,embed1_45,embed1_46,embed1_47,embed1_48,embed1_49,embed1_50,embed1_51,embed1_52,embed1_53,embed1_54,embed1_55,embed1_56,embed1_57,embed1_58,embed1_59,embed1_60,embed1_61,embed1_62,embed1_63,embed1_64,flow_seq_score
arp9_rtt102,-0.06837299,0.063217394,-0.13478196,-0.95699364,-0.025171978,-0.22051224,0.07376552,0.20648569,0.34453323,-0.21599272,0.11977997,0.16820778,-0.044172786,-0.0013163533,-0.060855776,-0.0791753,-0.9012318,0.03853025,0.25573078,-0.6459409,-0.11975659,0.32396597,-0.3285855,-0.29382938,0.10864472,-0.10643474,-0.1007739,0.09563542,0.33302167,-0.4168208,0.14973561,0.38119176,0.15980656,-0.07387805,0.5935162,0.044226807,-0.31288436,0.09094922,0.012266759,-0.16181725,0.038714055,0.14326015,-0.031396564,0.01782899,-0.16838029,0.1311903,-0.93565565,-0.27003065,0.14309813,0.18732226,0.5724542,0.018105868,-0.014122332,-0.10171414,0.12863831,0.019022467,-0.0699705,-0.011464241,-0.029544046,0.23836249,-0.1259647,-0.03895837,0.40324587,-0.0203812,0.2427541642754462
hos1_arp9,-0.056110427,0.07068615,-0.14514263,-0.95597994,-0.03426648,-0.22380342,0.086467676,0.20740215,0.3623438,-0.19286689,0.12123027,0.15626162,-0.0460933,0.036579367,-0.067292854,-0.07303883,-0.92155164,0.03580064,0.19152948,-0.63942313,-0.13783193,0.3236811,-0.3337096,-0.30669767,0.14579898,-0.10162138,-0.09160416,0.097848386,0.34687155,-0.42622173,0.16918412,0.35015634,0.16473912,-0.0687195,0.5470276,0.059748802,-0.349394,0.07995943,0.008433875,-0.17670137,0.035620376,0.1262132,-0.05570668,0.08866844,-0.12888138,0.15821637,-0.9294634,-0.19335023,0.12960361,0.20344394,0.55787915,0.015350655,-0.012709579,-0.1213452,0.1173892,0.017788123,-0.083385155,0.006926246,-0.03184958,0.21987778,-0.104084216,-0.046487596,0.4286929,-0.013068278,0.3693999288844962
empty_hos2,-0.071427576,0.07507098,-0.14738299,-0.93972266,-0.02503963,-0.2839636,0.082224816,0.21595314,0.35248813,-0.20289876,0.12806122,0.14863078,-0.038248215,0.018658001,-0.09397638,-0.06961601,-0.9267864,0.032201834,0.17329869,-0.6346708,-0.11325371,0.33007646,-0.38864604,-0.26435465,0.17173627,-0.07328698,-0.06432135,0.089331515,0.43092695,-0.41741815,0.19613692,0.30207634,0.1846686,-0.06306439,0.6197075,0.06775473,-0.31321907,0.061381586,0.039591976,-0.14522702,0.03530217,0.13228446,-0.050029654,0.044750534,-0.17957523,0.1606159,-0.9404342,-0.1881883,0.16447715,0.22930297,0.47246566,0.03008405,-2.9729246e-05,-0.1073867,0.12288238,0.020600982,-0.027897466,-0.0032230543,-0.029806852,0.19526935,-0.09408826,-0.03748752,0.42291528,-0.028738547,0.2102807744857375
bre2_swd3,-0.04888772,0.09680037,-0.1534402,-0.9270665,-0.024065098,-0.25719523,0.07354491,0.22538885,0.35423273,-0.27603745,0.11534712,0.16247933,-0.035210222,-0.08951829,-0.042950068,-0.055630118,-0.88796496,0.040431757,0.18624802,-0.71789706,-0.10980878,0.32556123,-0.34873277,-0.29262537,0.11930306,-0.0907675,-0.10524456,0.11402673,0.3920873,-0.40714422,0.15858398,0.33042216,0.2108918,-0.12168999,0.6022925,0.093513414,-0.3005938,0.059158526,0.03207168,-0.14287734,0.034366276,0.19655333,-0.03182197,0.020562166,-0.13648006,0.15957996,-0.92243105,-0.21867183,0.14122601,0.23784304,0.5097714,0.023690954,-0.0070802164,-0.09064311,0.123811275,0.012471038,-0.042065583,0.011111901,-0.029660616,0.2265859,-0.13240623,-0.033352394,0.4372838,-0.02136854,0.3304156040794233
esa1_ada2,-0.09439874,0.065553896,-0.15741009,-0.9766517,-0.050045207,-0.15253504,0.07292541,0.15192728,0.32952088,-0.16220193,0.15353446,0.15911528,-0.058693536,0.005871608,-0.1241523,-0.06048933,-0.8770986,0.039170448,0.2822537,-0.67168796,-0.12369707,0.33014464,-0.23440741,-0.25307664,0.08215404,-0.101733424,-0.10513267,0.09586524,0.30076584,-0.3458946,0.15593612,0.37271148,0.12814598,-0.10576808,0.5977802,0.08625677,-0.29810792,0.08448602,0.008978495,-0.14730258,0.03861843,0.10753209,-0.016384708,0.027120205,-0.17868257,0.09150628,-0.94699407,-0.30659026,0.12005274,0.18065348,0.59922355,0.01755605,-0.01708035,-0.1095582,0.139437,0.027877837,-0.051226392,-0.009331854,-0.016972622,0.27253702,-0.12380806,-0.029148534,0.32594478,0.0151045695,0.5582147442927292
cac2_hos2,-0.047703777,0.09023139,-0.14190874,-0.93419886,-0.018532267,-0.29257146,0.07677723,0.21228346,0.35462868,-0.23346145,0.12269806,0.15699062,-0.04693149,-0.047079038,-0.07428038,-0.06890821,-0.91672456,0.035282154,0.17904907,-0.67663985,-0.0909521,0.32449678,-0.39264637,-0.26286945,0.15454362,-0.07539238,-0.06957156,0.10613894,0.41862878,-0.4174758,0.18084541,0.31059882,0.19651008,-0.07748645,0.6492404,0.064712174,-0.3045397,0.06265697,0.037269715,-0.14589503,0.03332637,0.14918305,-0.04609003,0.028638983,-0.19464009,0.16329451,-0.93342245,-0.18719935,0.14677751,0.2375215,0.43700966,0.02977776,0.0010826353,-0.10033317,0.12580948,0.011523382,-0.019159833,-0.010274388,-0.027536757,0.19441894,-0.10061632,-0.042832084,0.42504728,-0.029701846,0.2403009003496147
hst2_mig1,-0.02546163,0.06026709,-0.1254912,-0.9562304,-0.031506635,-0.32192886,0.018969983,0.1538659,0.3374168,-0.13414901,0.20401393,0.2432448,-0.043078117,-0.1403561,-0.263062,-0.21719253,-0.8727075,0.04904694,0.5101786,-0.59571916,-0.10861442,0.25813082,-0.44603857,-0.2856476,0.13460258,-0.19794938,-0.10122871,0.10997402,0.36219802,-0.38346347,0.16685203,0.45900768,0.19586895,-0.08046433,0.65799236,-0.057559785,-0.32460722,0.19980207,0.0101547735,-0.1784689,0.08829318,0.088854425,0.043306105,-0.12560526,-0.29831922,0.13448852,-0.9425603,-0.49068105,0.16267718,0.18039128,0.5778038,0.06611777,-0.031278364,-0.081611864,0.18002933,0.100650944,0.054135814,-0.057662822,-0.051560372,0.26085642,-0.18499869,-0.050428145,0.34600505,-0.06553174,0.2006753738742429
eaf5_ada2,-0.076802455,0.07494402,-0.1574728,-0.97483724,-0.045398943,-0.1228491,0.068534754,0.16624369,0.36239475,-0.13838746,0.1614321,0.19549489,-0.053184632,0.045068346,-0.1393468,-0.076380946,-0.8467828,0.05013086,0.26546374,-0.6281066,-0.11815386,0.31360888,-0.24470003,-0.2618118,0.083323464,-0.12270828,-0.12619478,0.08565846,0.2898532,-0.38329273,0.16971764,0.4263363,0.1521946,-0.10476333,0.5575696,0.062062718,-0.2870067,0.09387424,-0.0076317564,-0.14437328,0.031117529,0.11709307,-0.011982216,0.059642877,-0.14309736,0.09870349,-0.94457686,-0.3504971,0.12916952,0.19335796,0.6163188,0.022855442,-0.023751544,-0.13036922,0.11756034,0.033782415,-0.0537583,-0.019802403,-0.016718453,0.31305435,-0.17115462,-0.029502803,0.34626508,0.0029130136,0.6612293874914281
hat1_bre2,-0.0769272,0.0836623,-0.15900145,-0.95489514,-0.039469395,-0.18528502,0.07663383,0.18795493,0.3837117,-0.21552216,0.12597917,0.16523072,-0.042723503,0.020729823,-0.048261367,-0.046972383,-0.86947054,0.04174429,0.1666984,-0.65058655,-0.1259902,0.3600157,-0.28337085,-0.26990056,0.10004072,-0.084759794,-0.10205336,0.094106175,0.38649032,-0.42825395,0.1391736,0.36147517,0.16380037,-0.10159345,0.57736856,0.111155346,-0.28158465,0.060159866,0.026234666,-0.14040257,0.02882466,0.16043758,-0.027127732,0.059392296,-0.11440632,0.10626217,-0.9118862,-0.256265,0.12878458,0.21864492,0.55694234,0.016527576,-0.011084997,-0.098691836,0.1102441,0.014346497,-0.0808659,-0.0014623645,-0.01277526,0.27205744,-0.14545038,-0.025746131,0.42465258,0.003843387,0.3189897392116625
hmt2_empty,-0.15990536,0.11289355,-0.09345729,-0.9412297,0.011295487,-0.20298487,0.13321348,0.3743307,0.3459501,-0.09714698,0.19801609,0.48445088,-0.062999554,-0.044606563,-0.1424432,-0.119326055,-0.8676065,0.03598403,0.120485574,-0.5349442,-0.15992422,0.44433048,-0.5540652,-0.31333837,0.345456,-0.116598114,-0.08590216,0.10006911,0.69535035,-0.6992228,0.4132979,0.3413298,0.2756006,-0.065492615,0.4851502,0.003701641,-0.24940315,0.03997194,0.022350043,-0.14223115,0.015513439,0.13302329,-0.085904755,0.08224177,-0.017824534,0.25327703,-0.87400687,-0.27865648,0.24927217,0.16371335,0.5927262,0.052662905,-0.03658748,-0.11240062,0.13469073,0.030263858,-0.13196835,0.0214041,-0.060237296,0.43852994,-0.11956055,-0.036628947,0.56641984,-0.005018668,0.1934606802946756
hda1_hmt2,-0.11425198,0.08758137,-0.12162576,-0.9501306,-0.013546609,-0.19666313,0.10851344,0.2693428,0.36009508,-0.12660442,0.16175276,0.25046363,-0.057010856,-0.0046253116,-0.116618626,-0.08552615,-0.88847816,0.036361557,0.14865851,-0.5949134,-0.123095445,0.3574903,-0.410865,-0.28151047,0.22104992,-0.099781476,-0.0848334,0.09840588,0.47744793,-0.49112865,0.25978717,0.33850634,0.20607841,-0.072875336,0.5698147,0.06084983,-0.2755277,0.048406046,0.02730157,-0.13636185,0.027285853,0.12109812,-0.06321102,0.061941113,-0.11055909,0.1616345,-0.9322369,-0.20327371,0.18213515,0.19788735,0.5357632,0.03266797,-0.017224172,-0.114723034,0.13429016,0.021790804,-0.06857692,-0.0071771704,-0.042477608,0.2770908,-0.092773326,-0.03472719,0.4459852,-0.009070051,0.2392667353865666
cac2_hat2,-0.030567208,0.10267935,-0.14215794,-0.92936325,-0.018909622,-0.3149876,0.07438065,0.2079295,0.34502432,-0.28940326,0.11041936,0.17052792,-0.046724025,-0.10397237,-0.06335281,-0.0637082,-0.8994512,0.04108787,0.19768052,-0.71738607,-0.07812303,0.32748434,-0.38472572,-0.25193515,0.12693095,-0.07574604,-0.076275036,0.11000761,0.4417053,-0.42737743,0.16504934,0.3210914,0.20476733,-0.08909876,0.67041355,0.07160236,-0.28692827,0.058450297,0.04369725,-0.14099833,0.03352767,0.18201967,-0.039472394,-0.003494797,-0.19760253,0.1554633,-0.92809457,-0.22520202,0.1434257,0.22923487,0.42916006,0.030510083,0.00030065363,-0.086610496,0.12193136,0.0061600246,-0.0012768791,-0.010833186,-0.022751296,0.21886785,-0.13653468,-0.043831386,0.43588597,-0.022371648,0.2820552085817805
esa1_sus1,-0.09457455,0.059568834,-0.1674213,-0.9712019,-0.04707769,-0.17074381,0.078366205,0.15495604,0.3285536,-0.18716188,0.13631883,0.14330092,-0.052537438,0.02071437,-0.09825104,-0.06153381,-0.8910094,0.035865117,0.27026856,-0.6570888,-0.13756132,0.32679752,-0.23137411,-0.2616624,0.06885986,-0.103534706,-0.109543875,0.091079086,0.29344422,-0.3565458,0.13944863,0.3641091,0.11760936,-0.08655519,0.5745174,0.06655737,-0.30834246,0.08596431,0.020698683,-0.13885714,0.042236805,0.12286105,-0.031577002,0.022495564,-0.16633205,0.07773596,-0.94291544,-0.3049363,0.12605965,0.18910852,0.6258747,0.011776562,-0.01950638,-0.10848775,0.13182226,0.023483442,-0.06967192,-0.01797245,-0.01905938,0.26294905,-0.12935297,-0.02926087,0.3533903,0.007623879,0.5467275705471506
htl1_swc5,-0.1258088,0.05188041,-0.16107766,-0.9729422,-0.05950111,-0.19765846,0.06678198,0.119757056,0.30486217,-0.19054818,0.20666301,0.17396379,-0.046704866,0.023534527,-0.13342232,-0.111277066,-0.8324681,0.04641137,0.5309806,-0.6805519,-0.10255782,0.30630592,-0.245432,-0.23229016,0.023891605,-0.15019742,-0.10291974,0.09445495,0.23804063,-0.31393644,0.1559479,0.4343844,0.097362995,-0.08988428,0.6997027,-0.012415397,-0.2627243,0.14197889,0.000697815,-0.14098756,0.078462005,0.1168503,0.081254944,-0.13267642,-0.3552041,0.05467543,-0.9678415,-0.6176598,0.13649671,0.22649795,0.68634737,0.03182426,-0.007867588,-0.13602903,0.16724072,0.056688327,0.0438368,-0.08877144,0.043859556,0.35352224,-0.20713633,0.02682685,0.29141977,0.04850553,0.3671399666439527
gapdh_pyk2,-0.0913375,0.112055786,-0.108976685,-0.9413564,0.0093514,-0.20788589,0.0936101,0.31737378,0.4343966,-0.123455994,0.16581045,0.32489094,-0.042522557,0.012055875,-0.11814927,-0.094557926,-0.77290356,0.04963382,0.09382502,-0.5230678,-0.07521988,0.35795668,-0.46945378,-0.2762988,0.25240207,-0.09255851,-0.09543008,0.056569826,0.55985516,-0.6044052,0.2484124,0.42089376,0.24508779,-0.0833095,0.5869491,0.07914879,-0.1705617,0.025933858,0.026216518,-0.12474301,0.0020713026,0.1693998,-0.04628525,0.07968219,-0.017518636,0.21537852,-0.90719765,-0.17515674,0.228632,0.20256773,0.455964,0.033905067,-0.020862928,-0.08917015,0.094724044,0.010248173,-0.08193238,-0.04295792,-0.017649623,0.2942977,-0.15620825,-0.045009248,0.47683164,-0.047874674,0.2072402706126724
bre2_dpd4,-0.08637774,0.07851713,-0.13753495,-0.96227837,-0.033294,-0.18649492,0.072855584,0.20024553,0.32425472,-0.2288503,0.14416444,0.16412346,-0.040276963,-0.027543716,-0.0803484,-0.051542502,-0.85710305,0.04199504,0.23838963,-0.68680876,-0.113389306,0.31741923,-0.28384942,-0.2746108,0.08530181,-0.11427256,-0.12670286,0.096041754,0.34450084,-0.36771753,0.14161824,0.38508743,0.1584711,-0.11038181,0.6302075,0.099394165,-0.27254212,0.07024207,0.008648682,-0.1303044,0.04408587,0.15568425,-0.009179497,0.0078046853,-0.16491027,0.108302705,-0.9265587,-0.29471385,0.1360433,0.1888397,0.5764587,0.01826117,-0.014319463,-0.08694566,0.12621287,0.018542983,-0.052536245,-0.023686904,-0.0052141924,0.25162962,-0.14932124,-0.016764354,0.3755157,0.008865762,0.2282987419918404
arp6_sfh1,-0.05438286,0.07551113,-0.16114867,-0.9507508,-0.02733586,-0.30327117,0.08301069,0.1784842,0.3656972,-0.23727179,0.099625126,0.15517533,-0.016794208,-0.028444244,-0.07623393,-0.06976102,-0.8978846,0.041327562,0.24282917,-0.6575077,-0.12833114,0.30725956,-0.28968847,-0.30183157,0.10026282,-0.11837726,-0.11997319,0.07342442,0.34707874,-0.41762072,0.15723865,0.37996787,0.18119119,-0.12407076,0.5693141,0.075127125,-0.31653222,0.08869411,0.011953704,-0.15109578,0.04420537,0.1764424,-0.022838203,0.04008343,-0.13286053,0.12145557,-0.92212564,-0.25656542,0.13744214,0.226193,0.54735523,0.020905435,-0.018339863,-0.100311965,0.11249467,0.039167784,-0.066222824,-0.0016784961,-0.016579742,0.24651237,-0.1655408,-0.043798994,0.42887828,-0.03243497,0.4720163933160627
empty_rtt102,-0.06858321,0.050960053,-0.12765874,-0.96359843,-0.029985158,-0.2758537,0.019903878,0.1521027,0.27041218,-0.2708673,0.14127868,0.1554676,0.0038849548,-0.12060901,-0.11595033,-0.08380681,-0.90086085,0.03585203,0.4696197,-0.74075365,-0.10458246,0.29114428,-0.29773363,-0.21656558,0.034651503,-0.12819484,-0.116931476,0.072302185,0.29475197,-0.3273852,0.13844398,0.41740748,0.15955563,-0.12760958,0.7272146,0.041095752,-0.28772163,0.11429526,0.00841063,-0.1178078,0.07040531,0.17844464,0.055349402,-0.15526533,-0.34489444,0.07573366,-0.94588506,-0.48327357,0.15543137,0.17286816,0.5964346,0.042148817,-0.0082213115,-0.07603896,0.15628292,0.055654652,0.06684019,-0.029824963,-0.0019697759,0.25584844,-0.15118119,0.006561977,0.34862557,-0.05415706,0.2379923007766617
gapdh_ies5,-0.106022805,0.1091543,-0.116557926,-0.9457226,0.0031895097,-0.17747723,0.10171209,0.28104436,0.44182175,-0.13046412,0.17752044,0.31506154,-0.041486364,0.037385248,-0.10296934,-0.07927492,-0.7261374,0.048873235,0.10834588,-0.51267123,-0.077582136,0.37951833,-0.43698186,-0.28767958,0.18655665,-0.07982264,-0.114654005,0.046410132,0.53552616,-0.5760805,0.22443357,0.42730802,0.22519422,-0.09950663,0.5933035,0.09081743,-0.1666774,0.03674148,0.045885142,-0.116139315,0.011171115,0.18342404,-0.033197094,0.06816802,-0.03163165,0.17387655,-0.90404725,-0.26226345,0.22544202,0.22088201,0.5098987,0.03598028,-0.02061096,-0.08435963,0.090614356,0.011727865,-0.077516966,-0.06770834,-0.004062755,0.35009462,-0.19834916,-0.035674356,0.4791615,-0.019057509,0.1928921044460003
DAM_lge1,-0.061686676,0.08249302,-0.21850576,-0.97479385,-0.07017277,-0.40529063,0.027171293,0.15052782,0.39881355,-0.19602433,0.14702722,0.19854784,0.0051387018,-0.212048,-0.18074101,-0.13606301,-0.86881334,0.05088908,0.4407327,-0.7095552,-0.15042616,0.36702344,-0.36098137,-0.15143897,0.11093518,-0.15623419,-0.004012623,0.07469805,0.41114494,-0.38447562,0.20045589,0.46446067,0.19943471,-0.14680257,0.6475549,0.08621876,-0.24819317,0.12789568,0.033856515,-0.20023543,0.03130106,0.10400226,0.13365117,-0.07182292,-0.191058,0.115646586,-0.92339873,-0.45480126,0.15558693,0.21500634,0.55601823,0.033693846,-0.023768976,-0.08800939,0.17392677,0.1442827,0.022618657,0.020139802,-0.018507808,0.2718949,-0.19247915,0.014698331,0.3319421,-0.1110071,0.2742032263994077
hda1_DAM,-0.089544475,0.08384211,-0.13742198,-0.9547687,-0.028113797,-0.18439555,0.08938516,0.21574236,0.37113744,-0.1407129,0.15012029,0.17899048,-0.047362044,0.039231848,-0.091977604,-0.059492003,-0.8907309,0.03491613,0.14786123,-0.6193374,-0.11110167,0.35105953,-0.34655622,-0.25893733,0.16140975,-0.08140332,-0.08043073,0.09162647,0.41820094,-0.4386228,0.18561369,0.3463755,0.17325588,-0.08306024,0.6146529,0.09681955,-0.2729956,0.05136747,0.023940172,-0.14108436,0.027122056,0.11687477,-0.044983532,0.08316573,-0.13239662,0.1393595,-0.93219316,-0.19210066,0.15467548,0.21397492,0.49991316,0.022013681,-0.009696593,-0.11342754,0.12963186,0.015277493,-0.051976826,-0.008855444,-0.02718874,0.24236587,-0.09124836,-0.028909093,0.39693704,-0.011786448,0.3075256389415421
DAM_hat2,-0.06148561,0.10257853,-0.14413966,-0.9503059,-0.035217512,-0.24819893,0.08185189,0.21516807,0.36939755,-0.22977863,0.13312687,0.218546,-0.038991924,-0.0056015523,-0.06808169,-0.054571312,-0.8633732,0.045867294,0.16782942,-0.662486,-0.104783274,0.37782943,-0.36368695,-0.24844843,0.14695731,-0.070546366,-0.075476,0.093249254,0.5028328,-0.4845305,0.17800891,0.35846025,0.19052246,-0.093298085,0.6256706,0.10352022,-0.25603953,0.047911733,0.029229203,-0.14780755,0.022936808,0.15323761,-0.032348573,0.05754225,-0.12558955,0.15644617,-0.90328467,-0.25369054,0.1629083,0.20685582,0.47391695,0.02602564,-0.007904149,-0.09165754,0.11535228,0.012234014,-0.04800204,0.0069137146,-0.020845218,0.29013327,-0.14663284,-0.03220113,0.44024265,-0.0045144157,0.2253620128871084
arp9_med4,-0.082550846,0.067078084,-0.13986251,-0.9587929,-0.030197324,-0.19160353,0.09031305,0.18281713,0.35441494,-0.19213589,0.1411729,0.15320191,-0.054039158,0.05410895,-0.07292031,-0.084870644,-0.8962183,0.03815898,0.24658862,-0.6037745,-0.10944546,0.30915838,-0.30077696,-0.30888236,0.095523305,-0.112296686,-0.11367513,0.09525552,0.29830962,-0.40583357,0.148262,0.39134753,0.139636,-0.065758936,0.5950393,0.021628723,-0.31385896,0.108762935,0.01619654,-0.16304967,0.043478142,0.13281733,-0.03332738,0.039458208,-0.17692919,0.11185942,-0.9413964,-0.295673,0.13450672,0.23663305,0.5831374,0.01898031,-0.014663627,-0.12162627,0.12001685,0.01625541,-0.07267411,-0.045379635,-0.010076866,0.25145394,-0.14071245,-0.0384759,0.3866942,0.0053671678,0.348218523515015
ada2_pyk2,-0.07823732,0.091283605,-0.12557173,-0.96500516,-0.024383405,-0.16209774,0.07930598,0.22698401,0.36583018,-0.13124791,0.16878149,0.25393432,-0.046566702,0.030192224,-0.14330766,-0.08304144,-0.84167427,0.04515305,0.19943856,-0.5983793,-0.091515824,0.33633697,-0.35192427,-0.2615516,0.17632337,-0.10728892,-0.09846755,0.0806349,0.41642392,-0.48078707,0.21316765,0.41628352,0.19082893,-0.09940918,0.6113447,0.07821006,-0.24059924,0.06127418,-0.008253252,-0.1477509,0.017864285,0.11990385,-0.023862986,0.0807483,-0.1048076,0.16784535,-0.929304,-0.24520566,0.1680417,0.1872921,0.49843118,0.032459922,-0.01848006,-0.10622282,0.118054904,0.024693709,-0.055813387,-0.014159329,-0.015599142,0.28647426,-0.13588962,-0.038667142,0.37823802,-0.013389979,0.6365182933180065
esa1_bre2,-0.085821085,0.068445854,-0.15735133,-0.96473294,-0.04191158,-0.1973004,0.07435686,0.18180336,0.33538428,-0.22053938,0.12946726,0.13289028,-0.048729487,-0.019325215,-0.08507059,-0.052407015,-0.8846441,0.03741572,0.23117293,-0.6899408,-0.13013959,0.32753143,-0.25980136,-0.25518316,0.081663325,-0.09489753,-0.10677955,0.10061669,0.32305542,-0.34671047,0.14044648,0.34671706,0.1415022,-0.09810626,0.5967728,0.09416237,-0.30080435,0.06741973,0.027800605,-0.13268061,0.041018244,0.13749409,-0.029501444,0.010728378,-0.16124742,0.0928019,-0.9358628,-0.25648186,0.12618862,0.18632028,0.5888636,0.0135938255,-0.014596118,-0.093977615,0.13004294,0.018160297,-0.065825306,-0.0023296229,-0.0227897,0.23293099,-0.128288,-0.026004294,0.3681548,0.0045240503,0.4452941834333382
eaf3_med4,-0.080145754,0.05636556,-0.14690335,-0.9733742,-0.047221173,-0.19174525,0.058715772,0.1170712,0.33574098,-0.16875671,0.18243358,0.116356425,-0.05155823,0.048577555,-0.11783004,-0.11396898,-0.911899,0.033489186,0.3842574,-0.62229383,-0.09296427,0.27413747,-0.2523137,-0.2672473,0.036454134,-0.1263326,-0.11600087,0.098110735,0.21282628,-0.30815938,0.108309306,0.42052943,0.10323142,-0.07698724,0.69341666,-0.010265004,-0.3328259,0.15979443,0.012702861,-0.14713366,0.07280597,0.10350185,0.00084170984,-0.027805341,-0.3230072,0.054300565,-0.9602989,-0.4296843,0.11021086,0.26021507,0.6050119,0.026350698,-0.0032312814,-0.1384923,0.13669306,0.03678359,0.019910457,-0.08746362,0.006240335,0.25617638,-0.12900949,-0.013885641,0.3138591,0.009197597,0.4077645463000976
hmt2_gapdh,-0.13234085,0.10686772,-0.11449788,-0.9261013,0.01017519,-0.22516984,0.112236395,0.3538389,0.3908112,-0.155987,0.16961358,0.3531842,-0.052632906,-0.039568387,-0.1174343,-0.10019621,-0.8314891,0.039503433,0.10746749,-0.54609716,-0.1253399,0.39209616,-0.50537014,-0.2989781,0.26760995,-0.09966767,-0.09651358,0.08077993,0.60264605,-0.6032529,0.32200214,0.36324966,0.26427183,-0.08355005,0.5225202,0.042941812,-0.22180098,0.026230639,0.038019184,-0.12904224,0.01467329,0.17080216,-0.067043215,0.061806537,-0.03111099,0.21574344,-0.89436173,-0.2256265,0.23974334,0.2045507,0.55377203,0.0415361,-0.027390763,-0.09862908,0.11639849,0.019392874,-0.10285096,-0.015829638,-0.043346133,0.33369237,-0.14659846,-0.036289763,0.5248889,-0.03028061,0.2088710851418405
eaf5_hos1,-0.04951725,0.07191809,-0.16078205,-0.96013963,-0.038902927,-0.20458095,0.082067266,0.18988073,0.374842,-0.18414584,0.12349702,0.16377245,-0.041469485,0.06401018,-0.09561264,-0.07861157,-0.9032415,0.04001935,0.2051996,-0.61720735,-0.13852875,0.3027589,-0.30183002,-0.29407516,0.11277011,-0.12086967,-0.11371227,0.081260085,0.31631798,-0.42559296,0.16143285,0.38623738,0.1616197,-0.07461494,0.5169603,0.044265907,-0.34165066,0.088830866,0.0018253986,-0.15880795,0.034302194,0.13219601,-0.049198754,0.09914866,-0.114033334,0.13016073,-0.9335986,-0.25156683,0.13201666,0.2141546,0.5910327,0.015024859,-0.021831013,-0.13322179,0.09971847,0.02383344,-0.07874421,-0.008261498,-0.023858376,0.24981226,-0.14622845,-0.04101339,0.4213859,-0.018406393,0.6051810209899502
hda1_ada2,-0.08889596,0.076544456,-0.137451,-0.96289456,-0.032312516,-0.16828199,0.08292302,0.19240652,0.3491434,-0.1395337,0.15776008,0.18436265,-0.053772286,0.013168468,-0.11927581,-0.064459905,-0.87875247,0.037643258,0.20902012,-0.64029413,-0.10592979,0.33708003,-0.31534508,-0.2582067,0.13458323,-0.09126524,-0.091166824,0.095824264,0.3696356,-0.40177223,0.18272263,0.3585646,0.16227216,-0.097129695,0.6182566,0.090121135,-0.28038183,0.06716005,0.0126683805,-0.14260799,0.032778002,0.112322494,-0.030595127,0.05799391,-0.16098826,0.12528834,-0.9423933,-0.24443614,0.13991106,0.19527867,0.5305899,0.023788283,-0.011727039,-0.11633448,0.13705012,0.022597017,-0.038666647,-0.012704788,-0.023168681,0.2621942,-0.102495395,-0.031783167,0.3650506,-2.5641379e-05,0.2364268868630027
htl1_hat2,-0.041922398,0.08395094,-0.15847959,-0.9459331,-0.034864552,-0.28514525,0.07531298,0.18758735,0.33415836,-0.27646294,0.115278244,0.18142697,-0.026385566,-0.049650688,-0.079925716,-0.06395316,-0.8859076,0.04434463,0.24870035,-0.7064104,-0.102207325,0.3349014,-0.31781098,-0.2442004,0.09155497,-0.09638549,-0.09202603,0.096896335,0.4111909,-0.42506737,0.16014172,0.35001183,0.18009384,-0.0930623,0.61470234,0.058632255,-0.29422536,0.07833931,0.028147751,-0.13725954,0.037851054,0.17356451,-0.032185733,0.0025717507,-0.17526832,0.12828548,-0.93215,-0.31218052,0.14065516,0.20788099,0.5187732,0.023137279,-0.0147484625,-0.09995131,0.11147581,0.021080917,-0.021836223,-0.002418232,-0.019416258,0.2786485,-0.17560971,-0.03966075,0.43141118,-0.008887579,0.3853979171406565
esa1_arp9,-0.08726384,0.06129898,-0.15905885,-0.96094227,-0.03967807,-0.1991934,0.085402936,0.18577072,0.34953305,-0.1967699,0.12396548,0.135781,-0.05681596,0.019456223,-0.07222358,-0.07310095,-0.9002851,0.035928287,0.23815745,-0.6392095,-0.13241924,0.3209142,-0.2842723,-0.288409,0.09754055,-0.100081824,-0.10090411,0.09894341,0.30542085,-0.37251064,0.14864473,0.35929427,0.13265407,-0.070568755,0.57261235,0.053489976,-0.32344976,0.08311062,0.02560256,-0.15744334,0.040216163,0.120129004,-0.04486239,0.03608801,-0.15893947,0.10687322,-0.9439871,-0.24645907,0.13131231,0.19829564,0.597849,0.013163719,-0.013858892,-0.10779097,0.13119788,0.018114548,-0.07996503,-0.015464966,-0.030367995,0.22738819,-0.119289316,-0.041643016,0.37464252,-0.0015392537,0.4321250531675911
