,embed1_1,embed1_2,embed1_3,embed1_4,embed1_5,embed1_6,embed1_7,embed1_8,embed1_9,embed1_10,embed1_11,embed1_12,embed1_13,embed1_14,embed1_15,embed1_16,embed1_17,embed1_18,embed1_19,embed1_20,embed1_21,embed1_22,embed1_23,embed1_24,embed1_25,embed1_26,embed1_27,embed1_28,embed1_29,embed1_30,embed1_31,embed1_32,embed1_33,embed1_34,embed1_35,embed1_36,embed1_37,embed1_38,embed1_39,embed1_40,embed1_41,embed1_42,embed1_43,embed1_44,embed1_45,embed1_46,embed1_47,embed1_48,embed1_49,embed1_50,embed1_51,embed1_52,embed1_53,embed1_54,embed1_55,embed1_56,embed1_57,embed1_58,embed1_59,embed1_60,embed1_61,embed1_62,embed1_63,embed1_64,flow_seq_score
gapdh_hos2,-0.061108567,0.08455226,-0.12376856,-0.9385027,-0.014775525,-0.26723838,0.07230746,0.16395886,0.38915497,-0.18162516,0.12761956,0.11351374,-0.036522634,-0.0077072154,-0.105333745,-0.060870137,-0.91559905,0.03243541,0.14567927,-0.64809054,-0.0914982,0.2889506,-0.3150382,-0.25373995,0.11956603,-0.0885762,-0.095356874,0.08415219,0.34119478,-0.37731108,0.15278018,0.34512076,0.174051,-0.07462445,0.6877987,0.07121829,-0.29296646,0.056486372,0.056598466,-0.11584966,0.03868423,0.14886248,-0.040223707,0.043978427,-0.17128178,0.09772096,-0.9252733,-0.17968832,0.13163999,0.25668496,0.43961674,0.024723226,-0.0036057604,-0.09462884,0.10566728,0.013557818,-0.007197636,-0.03584503,-0.021770574,0.16530506,-0.09643242,-0.032697707,0.38384032,-0.027215708,0.1945214857399237
esa1_nhp10,-0.09305128,0.06277823,-0.14628318,-0.97575563,-0.04823408,-0.14738454,0.067977324,0.16177046,0.3292545,-0.17645231,0.1373988,0.14746775,-0.058377378,0.0035792682,-0.09259899,-0.047230225,-0.8862856,0.036057368,0.2331687,-0.67813975,-0.123487204,0.3398611,-0.22192116,-0.24692321,0.06887184,-0.08919124,-0.09303783,0.109999046,0.30633715,-0.34295377,0.14497481,0.35167387,0.11719814,-0.08252266,0.60898155,0.072544195,-0.28732133,0.07101169,0.02545016,-0.12518178,0.039457653,0.10715986,-0.03142257,0.014459129,-0.19361997,0.0775336,-0.9380762,-0.28236288,0.11151402,0.16913718,0.6016551,0.0096104015,-0.011579717,-0.108381405,0.13307509,0.013689261,-0.06115862,-0.012841876,-0.022620233,0.25204718,-0.10458688,-0.029869309,0.32310104,0.02345053,0.1923379469786924
DAM_dpd4,-0.05619419,0.10086728,-0.12582219,-0.96631783,-0.037375037,-0.14030845,0.07249941,0.17840193,0.35760427,-0.1798945,0.1569974,0.19921726,-0.049476463,0.04039995,-0.11285403,-0.04335101,-0.8265075,0.039226416,0.14974098,-0.63640773,-0.07196605,0.34610516,-0.27842653,-0.23659267,0.099991895,-0.08467441,-0.09727993,0.07818578,0.38284084,-0.42767337,0.1476168,0.41786635,0.15141566,-0.09329182,0.71274143,0.09858605,-0.21681637,0.045129858,0.009687956,-0.12620644,0.014764748,0.12443012,-0.012925979,0.07034178,-0.14595775,0.106767915,-0.9179659,-0.26569796,0.13392934,0.19423327,0.44307,0.02476651,-0.0036444257,-0.084436074,0.10344101,0.008496539,-0.035163216,-0.035546113,0.0024832222,0.2835057,-0.14162599,-0.030307319,0.34561408,0.012925675,0.2213165861699982
ldb7_srb7,-0.04826274,0.0858954,-0.11304318,-0.97479403,-0.031516556,-0.13422973,0.05273506,0.12605093,0.321492,-0.16498572,0.17618504,0.12391469,-0.05605689,0.035739712,-0.13211398,-0.06818879,-0.9333918,0.03055084,0.23955828,-0.6756658,-0.07363499,0.2681171,-0.2179528,-0.2405127,0.047357373,-0.10352309,-0.11118064,0.09645792,0.22338314,-0.3161273,0.12649204,0.36917344,0.120437324,-0.06234143,0.719299,0.018878216,-0.33362097,0.10962494,0.018347897,-0.12440771,0.051344603,0.10310924,-0.02364118,0.03226886,-0.28093255,0.0625828,-0.9607311,-0.29311213,0.08652508,0.23173265,0.51216567,0.021583684,0.004727709,-0.1400107,0.11229004,0.014952979,0.023522427,-0.05799369,-0.008410048,0.22463031,-0.09352453,-0.030190447,0.30221063,0.0029237322,0.6393971816390926
hst2_hmt2,-0.07516718,0.08453969,-0.1271603,-0.9428174,-0.020540161,-0.20960611,0.08254798,0.19277038,0.36196992,-0.21447952,0.13408086,0.1334126,-0.047621265,0.01413115,-0.07800105,-0.04520925,-0.8938482,0.03543625,0.14435692,-0.6491407,-0.107837684,0.32943764,-0.28768963,-0.30235055,0.116137326,-0.0652576,-0.09132347,0.08978794,0.38326123,-0.38439813,0.14799307,0.31448388,0.17500797,-0.09470392,0.61134803,0.10458362,-0.30404955,0.056807715,0.048581913,-0.1261448,0.03648892,0.17084742,-0.04515264,0.044514246,-0.14889918,0.101534516,-0.92519087,-0.19333257,0.1272776,0.23084258,0.52200234,0.021147633,0.00010875727,-0.09371936,0.117230795,0.009089595,-0.047669444,-0.027799929,-0.020018375,0.2242178,-0.11153402,-0.044501178,0.42492738,-0.004006052,0.2978635466811901
hos2_nhp6a,-0.06816713,0.06530571,-0.1244573,-0.9613058,-0.023404676,-0.18865162,0.06465827,0.16685374,0.3511845,-0.16477956,0.12691727,0.127663,-0.036352865,0.0065613613,-0.07590844,-0.04505921,-0.92086947,0.031992156,0.1604245,-0.6600554,-0.09800985,0.32091025,-0.272356,-0.24168517,0.08574781,-0.083427265,-0.087595284,0.09653336,0.3109956,-0.3667435,0.13481429,0.34891385,0.14825402,-0.07300601,0.673085,0.07614329,-0.29129273,0.06402939,0.03458776,-0.11606697,0.033102494,0.12141269,-0.037694998,0.041791145,-0.1849242,0.083280765,-0.93403184,-0.20901139,0.1179344,0.19047062,0.51076543,0.018041428,-0.0036710107,-0.09215017,0.11503158,0.013906929,-0.031008668,-0.023689764,-0.027600676,0.19917108,-0.08525729,-0.02909282,0.36845276,-0.0041987738,0.5138413582848482
dpd4_DAM,-0.067602426,0.09812037,-0.113071285,-0.96753955,-0.032277577,-0.1532611,0.058162816,0.1650572,0.34932554,-0.18157473,0.17452893,0.14103897,-0.044992007,0.03405727,-0.11092079,-0.045681287,-0.8916187,0.03502959,0.18267442,-0.6710836,-0.07526872,0.31713313,-0.26950198,-0.24138658,0.100575306,-0.086154245,-0.10817321,0.086040616,0.32553124,-0.3650924,0.14275217,0.3754188,0.15222852,-0.07916789,0.7295137,0.091022536,-0.26705164,0.058755103,0.020507243,-0.12666912,0.032241374,0.11246005,-0.003022941,0.058773264,-0.19291084,0.092561804,-0.9377821,-0.25045085,0.11072813,0.23034169,0.45964822,0.024116883,-0.0012385022,-0.088850774,0.11006923,0.010743374,-0.015233135,-0.04897928,0.009789145,0.22428648,-0.10576518,-0.019119311,0.34965327,0.006081024,0.1656439255952583
ies5_hat1,-0.069082186,0.07337301,-0.15821669,-0.9629155,-0.04513211,-0.1853608,0.07668044,0.13243738,0.38234228,-0.18741961,0.13745092,0.118211165,-0.05789104,0.0647956,-0.07096397,-0.05850473,-0.9159455,0.03626421,0.17851411,-0.62538964,-0.10102273,0.31746027,-0.24051766,-0.24523646,0.068074785,-0.090699404,-0.09934876,0.09050963,0.28365514,-0.37533373,0.12266216,0.36664644,0.11686043,-0.056789722,0.6502021,0.056893893,-0.32127318,0.08528543,0.04015674,-0.13413216,0.038838077,0.11911553,-0.044443768,0.06246846,-0.17825137,0.0626332,-0.9386027,-0.26084533,0.09660129,0.2350237,0.53920394,0.014881883,-0.007771138,-0.11193795,0.100646466,0.011085302,-0.03906769,-0.044864893,-0.0047529666,0.23942518,-0.13327327,-0.03597311,0.37890399,0.022439832,0.4363286438700289
hst2_hos1,-0.052048247,0.07091384,-0.14778697,-0.9516455,-0.033254325,-0.2461976,0.073525675,0.17982237,0.3648019,-0.20673569,0.116769984,0.12132535,-0.037104283,0.0080802515,-0.04605736,-0.05020833,-0.92292696,0.03379611,0.15927841,-0.67183584,-0.12103191,0.3207599,-0.2963399,-0.28238466,0.108994484,-0.085184395,-0.09015303,0.10496604,0.32372457,-0.37254927,0.14905034,0.32733017,0.15792221,-0.083303064,0.5966469,0.07831837,-0.33124283,0.06623303,0.027475165,-0.15318756,0.034583274,0.13006976,-0.045697015,0.084549226,-0.15923168,0.114975095,-0.92957133,-0.16502218,0.114107616,0.2192172,0.50866115,0.016252948,-0.0022333413,-0.10648753,0.113396004,0.0138271395,-0.055280562,-0.0015792816,-0.025944421,0.18665352,-0.09755503,-0.043920994,0.40492746,-0.009427857,0.197270417202434
arp6_mig1,-0.017515844,0.035916667,-0.124374285,-0.974972,-0.038127642,-0.34589282,0.009229544,0.10675955,0.30909088,-0.24649118,0.13449825,0.07025895,-0.036709044,-0.13537835,-0.13215344,-0.11730938,-0.9678007,0.027759233,0.4747069,-0.75651234,-0.07516181,0.20740132,-0.2975228,-0.23879333,0.03899315,-0.11344054,-0.09741021,0.12339056,0.1659425,-0.2333211,0.08592492,0.3789224,0.126846,-0.073519915,0.74732447,-0.030067999,-0.3910154,0.15120743,0.013527322,-0.12738986,0.082912244,0.09662817,0.0061901454,-0.12252956,-0.39352757,0.06330486,-0.9670202,-0.32212308,0.08159322,0.18203889,0.5137264,0.029683001,0.0034908268,-0.08383693,0.1481028,0.043610714,0.054526974,-0.054402545,-0.03803711,0.14317198,-0.086350024,-0.04280622,0.30527908,-0.030920926,0.3439442224309994
lge1_ada2,-0.066151366,0.047118027,-0.16057304,-0.9794966,-0.050018594,-0.3493739,0.010171299,0.10617862,0.33548868,-0.21655293,0.15098402,0.091942,-0.050816573,-0.17315756,-0.19306348,-0.097621195,-0.942908,0.03536641,0.48669532,-0.775951,-0.11277406,0.26673138,-0.24613601,-0.1894523,0.05171318,-0.13263111,-0.07767003,0.12404142,0.22003537,-0.23869646,0.13599081,0.3925474,0.12837152,-0.095383145,0.68500847,0.020377586,-0.3355731,0.12576267,0.020017667,-0.12770393,0.08132055,0.086859085,0.057899307,-0.1270324,-0.33752748,0.05959288,-0.96092016,-0.37739,0.08972084,0.20157188,0.5751314,0.022313332,-0.015400897,-0.09607546,0.16146947,0.06494629,0.042891145,-0.02627765,-0.0057583954,0.15980451,-0.098259784,-0.010986578,0.29453513,-0.031371742,0.6195678249935934
hos1_bre2,-0.055833835,0.07345333,-0.14682053,-0.9614648,-0.03761932,-0.21115994,0.067578636,0.18542603,0.36238775,-0.21555394,0.12402459,0.123358764,-0.027184127,-0.02011447,-0.06872898,-0.04124579,-0.9062075,0.03927801,0.17398079,-0.70572895,-0.14306472,0.31950647,-0.2549395,-0.2918458,0.11115709,-0.1081438,-0.10768804,0.101689436,0.30714273,-0.36710763,0.14212674,0.35560125,0.1679005,-0.12793295,0.562477,0.11375887,-0.31452185,0.06058037,0.012585474,-0.13929416,0.035213348,0.15681094,-0.03220144,0.067818955,-0.11830042,0.11906181,-0.9053721,-0.18812616,0.109024055,0.20315833,0.5640303,0.012179156,-0.0114827575,-0.09914454,0.11015251,0.018927313,-0.07896166,0.012037894,-0.019568527,0.20259167,-0.11354719,-0.03278229,0.41280937,-0.005702742,0.3079825538728427
arp6_gcn5,-0.08702981,0.07670278,-0.15301345,-0.9425946,-0.03342625,-0.22399452,0.085340574,0.20595573,0.36879998,-0.24227329,0.12312245,0.14270325,-0.040489838,-0.01367442,-0.06319826,-0.045147117,-0.8722081,0.038054213,0.14980057,-0.65945184,-0.12414757,0.3430972,-0.3078932,-0.2664148,0.1116424,-0.066320546,-0.105696134,0.08660506,0.41601986,-0.39361623,0.13910806,0.32367298,0.16526696,-0.096710935,0.5954721,0.12174656,-0.27628115,0.040751487,0.043413293,-0.12245006,0.03227603,0.16338693,-0.047748577,0.031191856,-0.11481749,0.10325891,-0.9144525,-0.21825719,0.13850385,0.20610827,0.5448587,0.01678784,-0.0132329585,-0.08529895,0.116863206,0.009799474,-0.064628355,-0.018442716,-0.024265883,0.24152917,-0.14106551,-0.037983608,0.4415578,-0.00013105983,0.5219069174692109
ada2_DAM,-0.0598507,0.086654454,-0.11168676,-0.9739131,-0.036737952,-0.15911235,0.06334469,0.1538616,0.35955533,-0.17884879,0.1538619,0.14016134,-0.034632526,0.009807834,-0.08327315,-0.034376483,-0.8890259,0.037026063,0.17193346,-0.6965443,-0.10598965,0.33974037,-0.24860613,-0.24360052,0.10577238,-0.078218065,-0.09595418,0.09241237,0.3268314,-0.3677435,0.13122618,0.3546677,0.16923477,-0.128864,0.66590196,0.12521058,-0.28475687,0.06036799,0.017169898,-0.14525892,0.028010298,0.13400064,-0.004652842,0.07542307,-0.15311226,0.106640786,-0.9183398,-0.216785,0.101260565,0.20161556,0.4749324,0.01909027,-0.009410054,-0.09047687,0.12159861,0.013100371,-0.023460858,-0.005424245,-0.012100363,0.23263752,-0.09455519,-0.025347179,0.37182495,0.014343677,0.6866800633156799
esa1_DAM,-0.07448233,0.08201352,-0.13772264,-0.9660491,-0.03801018,-0.18198015,0.078121856,0.16560225,0.3671445,-0.1987699,0.13400728,0.12432691,-0.045863476,0.026173422,-0.079084,-0.03811216,-0.9080531,0.03260607,0.13760027,-0.65480846,-0.11949356,0.34993172,-0.26137346,-0.25379598,0.11063951,-0.07807312,-0.09420948,0.09155039,0.37287354,-0.38305718,0.14139897,0.33367857,0.15393655,-0.09169796,0.61114806,0.11250121,-0.29671645,0.050161533,0.036495015,-0.14307371,0.03103795,0.12614626,-0.037813533,0.08794801,-0.12505546,0.10502758,-0.9163827,-0.17776233,0.1136901,0.2104587,0.5126317,0.012904495,-0.01397464,-0.09833296,0.11639527,0.008364068,-0.057884004,-0.0056033647,-0.018422062,0.20590906,-0.09737715,-0.032235056,0.3860628,0.0039068493,0.4657649946835686
hmt2_gcn5,-0.09700185,0.07251216,-0.16227217,-0.9420018,-0.03362478,-0.22009678,0.084858745,0.20084646,0.37995613,-0.21963201,0.122952394,0.13799572,-0.040576912,0.007822158,-0.07773472,-0.044814423,-0.86026317,0.040341347,0.14443101,-0.65475136,-0.13861552,0.33600038,-0.26368454,-0.27856383,0.11625944,-0.078153536,-0.110959016,0.082429826,0.39074576,-0.38721657,0.14963195,0.3400795,0.16324331,-0.10185776,0.5602269,0.12824844,-0.2711454,0.035740923,0.042982064,-0.1179026,0.033609744,0.16021943,-0.044511933,0.04284667,-0.09184529,0.10134421,-0.90813565,-0.19791886,0.14046565,0.21119219,0.5614987,0.01452666,-0.017978713,-0.087288775,0.11231532,0.011901088,-0.09131762,-0.014211405,-0.015548142,0.22281052,-0.1378776,-0.037745345,0.42278072,-0.0074632904,0.2568819899954009
gapdh_lge1,-0.04156568,0.07114722,-0.14790383,-0.95728016,-0.015608582,-0.43721846,0.034500666,0.13719712,0.34267047,-0.3128379,0.108816616,0.09968657,-0.049513653,-0.26191947,-0.18783511,-0.09360832,-0.9239,0.03571943,0.37917367,-0.78669614,-0.0829427,0.28738976,-0.3268,-0.16849932,0.062257838,-0.10549352,-0.070813015,0.08500855,0.3107916,-0.29734442,0.16067612,0.41262013,0.19462523,-0.10642496,0.7110883,0.052849945,-0.2871353,0.09537821,0.0760829,-0.13900167,0.053712565,0.15455768,0.06203486,-0.12721215,-0.27001932,0.08749351,-0.9532315,-0.3159111,0.13697766,0.21640618,0.48711073,0.03147442,-0.018563256,-0.05571738,0.13763517,0.04282302,0.062086232,-0.02100983,-0.011308049,0.14510526,-0.16145657,-0.014533041,0.34134898,-0.0737372,0.1860738842183634
hat2_eaf3,-0.03221053,0.060190026,-0.12229866,-0.962437,-0.032644503,-0.23468952,0.047415603,0.13809732,0.30460012,-0.22779122,0.13041437,0.10040395,-0.041763633,-0.026662782,-0.118715085,-0.06445772,-0.9338514,0.030484632,0.27486217,-0.70123196,-0.07903789,0.25232986,-0.26105568,-0.25738645,0.04985429,-0.09504684,-0.10168199,0.093226634,0.23362158,-0.3023725,0.11526398,0.35264513,0.13626248,-0.075774446,0.71232456,0.02815233,-0.34518182,0.09787197,0.019931799,-0.118639395,0.056411732,0.1371419,-0.021681963,-0.019189047,-0.2939077,0.069672085,-0.94972414,-0.27754843,0.097204104,0.20437057,0.50361085,0.023146713,0.0054775323,-0.097709864,0.11826476,0.020265957,0.022615498,-0.048314463,-0.017525354,0.19153285,-0.1092529,-0.03800589,0.3377195,-0.007961977,0.2755043721959483
eaf5_pyk2,-0.04715642,0.08693582,-0.119576246,-0.95189065,-0.013252952,-0.21696378,0.06490179,0.1810618,0.40676758,-0.1659251,0.1316007,0.12460816,-0.017061366,0.051458623,-0.10257865,-0.07846848,-0.9059098,0.03810182,0.14060204,-0.60205626,-0.07986593,0.27484444,-0.3020696,-0.23321466,0.101536594,-0.123489454,-0.116611235,0.0756269,0.2837609,-0.39442268,0.13240981,0.41453335,0.17290825,-0.06245259,0.6614085,0.029788125,-0.2740026,0.06646388,0.0199893,-0.119757146,0.025393074,0.13259713,-0.039329734,0.077860706,-0.13633277,0.093332194,-0.92697865,-0.19843319,0.12210516,0.23544781,0.45449507,0.021211255,-0.02026278,-0.111136355,0.08653928,0.016356612,-0.035695165,-0.055765625,-0.021136278,0.19597141,-0.13444997,-0.03725945,0.38977787,-0.031247297,0.5357235165315939
bre2_DAM,-0.04804987,0.092515804,-0.15157336,-0.95729154,-0.037625235,-0.25191474,0.073736176,0.16834876,0.38986436,-0.24697214,0.12183453,0.13030541,-0.036630336,-0.03965051,-0.049099363,-0.038838904,-0.89214444,0.043193616,0.15358464,-0.7076392,-0.12751566,0.3452359,-0.25962785,-0.2556868,0.121768855,-0.07955958,-0.095399536,0.09263285,0.3789756,-0.38817102,0.13459805,0.34229374,0.17428322,-0.13511142,0.59823227,0.13115676,-0.29835984,0.053847685,0.032449096,-0.15677801,0.02623879,0.17221913,-0.020361036,0.06672616,-0.11140627,0.11738092,-0.90690184,-0.18896227,0.10610212,0.23675033,0.49164736,0.017517427,-0.012641907,-0.08850938,0.10774842,0.012251777,-0.06125761,0.010520293,-0.007118523,0.21175466,-0.13705678,-0.033065617,0.449936,0.0002403732,0.285283757786122
ada2_bre2,-0.07599612,0.066484705,-0.13343494,-0.97343105,-0.03957466,-0.17593567,0.0522734,0.16390236,0.33642337,-0.18951875,0.13848238,0.115214795,-0.037170965,-0.030817512,-0.09107783,-0.042374253,-0.9069574,0.036698993,0.22473054,-0.7076475,-0.117007844,0.31462267,-0.22806633,-0.24690646,0.08387959,-0.10411826,-0.10846478,0.10692434,0.27803034,-0.32367823,0.12793607,0.36095664,0.13927498,-0.11064654,0.64018536,0.09766284,-0.29366726,0.067181356,0.0072662653,-0.1289447,0.04054472,0.12129767,-0.011276809,0.019547895,-0.18062136,0.09459151,-0.92316395,-0.2287456,0.0994381,0.18665913,0.55386037,0.013965757,-0.009486184,-0.09331501,0.12180646,0.017700572,-0.05237991,-0.0077113826,-0.014496408,0.20293121,-0.10143612,-0.018180091,0.35006303,0.010593731,0.6436704766647818
hmt2_htl1,-0.07748662,0.07744761,-0.1422007,-0.9337211,-0.01954993,-0.2123533,0.07744035,0.21351929,0.3772758,-0.194972,0.12856935,0.18309818,-0.02695813,0.033323552,-0.09413411,-0.05148343,-0.8627972,0.038725734,0.13206312,-0.63718516,-0.11795634,0.33826658,-0.29594395,-0.2674482,0.12200114,-0.088378355,-0.10998793,0.08120523,0.40418246,-0.45318395,0.16123064,0.35105726,0.1799842,-0.08152704,0.5721329,0.09021642,-0.26265484,0.046426978,0.032902416,-0.111558594,0.03036659,0.1666239,-0.05366791,0.05350261,-0.093317464,0.11776668,-0.9104936,-0.2334882,0.14628845,0.20045382,0.5554001,0.016584467,-0.020644005,-0.10145194,0.09797813,0.01225928,-0.0752253,-0.018391395,-0.018407213,0.2600014,-0.14326358,-0.039004385,0.44309497,-0.009388941,0.270754473029995
eaf3_htl1,-0.06590264,0.04651267,-0.14976718,-0.966618,-0.040984623,-0.18746391,0.041545853,0.1186073,0.31889018,-0.18463095,0.14998667,0.08373446,-0.0618259,0.03929067,-0.113234095,-0.07855301,-0.95405966,0.025749251,0.3246681,-0.65824854,-0.09865806,0.2576942,-0.23552382,-0.23789625,0.04376687,-0.10054667,-0.09238459,0.09645461,0.17610434,-0.28336895,0.10855646,0.36919522,0.10319549,-0.05256934,0.6843442,0.0058314567,-0.37578198,0.11614287,0.018803764,-0.1329726,0.06271751,0.0887053,-0.032955956,-0.00745916,-0.33305073,0.05484547,-0.9656981,-0.3143428,0.08808838,0.22722018,0.57203305,0.01891857,0.00018319061,-0.12788025,0.13025929,0.024131348,0.0012573379,-0.05636905,-0.017240137,0.18968731,-0.08527207,-0.03229538,0.307255,-0.010850556,0.4336068688866596
hhf2_swc5,-0.115767576,0.07046819,-0.13604075,-0.9719251,-0.044042185,-0.20146316,0.018281564,0.14658663,0.30127528,-0.2246141,0.20193535,0.12427136,-0.051463556,0.00055019103,-0.20427212,-0.08363594,-0.8468748,0.044287246,0.41124955,-0.6912597,-0.06669659,0.27492592,-0.23044313,-0.17463465,0.030801924,-0.13103643,-0.14121686,0.09365038,0.21620804,-0.2680744,0.13396071,0.44005704,0.098367415,-0.06542451,0.79689986,-0.01293479,-0.2463555,0.10048217,0.0008285826,-0.107629836,0.060101002,0.11316167,0.071060255,-0.15934409,-0.3606354,0.046652135,-0.96288645,-0.51062405,0.12430046,0.23165232,0.58744174,0.035909712,0.000904939,-0.10542808,0.16051039,0.03152749,0.06610772,-0.08315136,0.024657153,0.25817138,-0.1643415,0.03400711,0.21969573,0.022280876,0.2355947300810403
dpd4_mig1,0.0039951773,0.0250929,-0.14262798,-0.982542,-0.047418907,-0.4550044,-0.04373209,0.061384033,0.29267988,-0.2583531,0.1750401,0.083754145,-0.036075126,-0.20010178,-0.25952384,-0.20576137,-0.96054286,0.03284965,0.7302466,-0.7570881,-0.0731194,0.18127216,-0.31931293,-0.21957944,0.013210549,-0.19673431,-0.12042902,0.12199738,0.1452187,-0.22975154,0.042949576,0.46158117,0.09118377,-0.06803351,0.78016573,-0.12675539,-0.37259057,0.23780155,0.002730443,-0.11301754,0.12362787,0.09352294,0.090711065,-0.30926555,-0.49452758,0.03392527,-0.9806588,-0.59246534,0.07796829,0.20282713,0.6302969,0.02904369,-0.023239525,-0.090805866,0.17296052,0.07717133,0.09758317,-0.14917968,0.0050763497,0.1919093,-0.14179854,-0.041467864,0.30265152,-0.03647408,0.1499087078461966
empty_pyk2,-0.051460978,0.09106006,-0.09990399,-0.9498842,-0.0038078465,-0.2084557,0.06721849,0.19405341,0.4039043,-0.14196053,0.15196534,0.13425756,-0.011784576,-0.0022762094,-0.11968822,-0.07506884,-0.915185,0.032874376,0.12256178,-0.6246746,-0.054394905,0.27382386,-0.3306015,-0.23093754,0.12955365,-0.121709764,-0.11580358,0.07873683,0.310481,-0.37385964,0.15361539,0.41854385,0.19471394,-0.07817457,0.71846277,0.043071903,-0.2396779,0.05582849,0.036660966,-0.099793695,0.015855275,0.12953232,-0.028095117,0.058958605,-0.13495173,0.10042221,-0.9286089,-0.17864235,0.1406778,0.24391444,0.4127111,0.028394269,-0.019573027,-0.08408691,0.08868726,0.013966894,-0.007256924,-0.06753848,-0.01783777,0.17328425,-0.10773477,-0.034848556,0.377273,-0.043267347,0.2299580711658329
dpd4_arp9,-0.06598712,0.06512415,-0.15706724,-0.94770944,-0.036150765,-0.21329373,0.071668796,0.1644508,0.34206012,-0.25599185,0.13014907,0.12071959,-0.050194584,0.031795282,-0.084249035,-0.06814347,-0.888292,0.038993392,0.2610573,-0.6496534,-0.11366461,0.28073913,-0.25159356,-0.30501127,0.0648221,-0.10821489,-0.13512808,0.076,0.25129148,-0.36181495,0.112087555,0.39442486,0.14760771,-0.09471836,0.6118037,0.05244341,-0.3222992,0.09633663,0.004776478,-0.14695147,0.04782411,0.17528363,-0.021374306,0.025754672,-0.16833119,0.085568346,-0.9275485,-0.305965,0.113142066,0.22384831,0.5983697,0.018188603,-0.011177014,-0.102119885,0.10852966,0.01938629,-0.04705912,-0.046099033,0.00085418264,0.23616342,-0.18534951,-0.039191667,0.399322,0.00015123741,0.1772978523483367
hda1_sus1,-0.06100281,0.06478563,-0.125914,-0.9553156,-0.022333505,-0.23183675,0.069026686,0.15095136,0.34795853,-0.1789506,0.12532775,0.09455274,-0.03654639,-0.031620014,-0.09070199,-0.057507016,-0.94080144,0.030800091,0.19533801,-0.6857276,-0.09853754,0.27302176,-0.25126457,-0.25342074,0.08349965,-0.095612235,-0.09701249,0.10258343,0.26234892,-0.30543935,0.13384488,0.33778766,0.13720457,-0.071541585,0.6747446,0.061411474,-0.32688957,0.07479211,0.040366426,-0.114735544,0.047430605,0.12000887,-0.048696272,0.023742313,-0.22097929,0.07462538,-0.9435718,-0.18298906,0.106103174,0.21237554,0.5040564,0.018154653,-0.0032670938,-0.10643637,0.12029668,0.015153472,-0.01574164,-0.030646913,-0.031129397,0.16388316,-0.076998115,-0.033148352,0.3593669,-0.010996056,0.3538160801100804
DAM_pyk2,-0.02978173,0.09712715,-0.12847564,-0.95414495,-0.018356526,-0.24819952,0.065179065,0.18117747,0.41723415,-0.18558311,0.12481093,0.15158114,-0.02529224,0.010439545,-0.08372665,-0.05933585,-0.8898654,0.038955875,0.120072655,-0.6395872,-0.07717528,0.3161211,-0.3272023,-0.23438305,0.1485065,-0.103953674,-0.10305887,0.070281744,0.3599272,-0.4632908,0.14074607,0.4085668,0.19433285,-0.09439636,0.6795631,0.08376933,-0.23683015,0.053463753,0.010226586,-0.14971736,0.011222095,0.14681675,-0.024744187,0.10051618,-0.10058613,0.14495641,-0.9108542,-0.17125337,0.11725699,0.23411992,0.39511633,0.021535581,-0.017205535,-0.08783159,0.09045291,0.011673577,-0.04085959,-0.029087022,5.70626e-05,0.20255941,-0.13709629,-0.039128132,0.42207238,-0.019826172,0.2158702418595939
hat2_arp9,-0.043463707,0.071506195,-0.14076145,-0.94607985,-0.027620548,-0.2911776,0.07288646,0.16606688,0.37276846,-0.25861186,0.10515352,0.12398534,-0.042527884,-0.01711569,-0.050069615,-0.06592084,-0.91045433,0.03812085,0.21283856,-0.66615885,-0.11583253,0.30426553,-0.2952236,-0.29055494,0.08814667,-0.095577754,-0.10267695,0.096950345,0.32061255,-0.40183637,0.12857726,0.35646996,0.16409242,-0.07633042,0.59922796,0.06290548,-0.3392993,0.08545722,0.029094286,-0.14683941,0.043502923,0.17005645,-0.04193545,0.045524623,-0.15095814,0.09707037,-0.9204138,-0.23058194,0.11023035,0.21774542,0.5277295,0.017727187,-0.009119434,-0.097558185,0.101450965,0.013173762,-0.053822137,-0.017820688,-0.024031855,0.2207927,-0.14522395,-0.0485689,0.4442916,-0.013507797,0.1991123526126835
ldb7_empty,-0.028885504,0.08352528,-0.08040785,-0.97372866,-0.021086471,-0.11674732,0.018238017,0.13203286,0.32570246,-0.18706848,0.2118472,0.12772293,-0.035993677,-0.024248922,-0.20373993,-0.07419235,-0.93008095,0.029654857,0.33112004,-0.7120064,-0.058458906,0.24165279,-0.23909332,-0.23122753,0.046342395,-0.11183469,-0.13410486,0.078463815,0.20491193,-0.28957313,0.1238699,0.4328011,0.15990607,-0.08093723,0.81578344,0.042506,-0.32332373,0.11742894,0.0014728969,-0.1339519,0.07139125,0.12629464,0.031587783,-0.0012498852,-0.35904223,0.066902265,-0.9583085,-0.3503203,0.102786556,0.24043284,0.48338684,0.041722666,0.01380149,-0.12067857,0.12496411,0.028038798,0.13796559,-0.07097818,0.015940363,0.20400216,-0.07609588,-0.0023934639,0.2774343,-0.025635207,0.4770748876284304
